sample_id,sample_name,seqnames,start,end,width,strand,score,gene_name,gene_id,query
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,106,globin,globin,338
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,102,globin,globin,339
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,107,globin,globin,340
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,106,globin,globin,341
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,103,globin,globin,342
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,109,globin,globin,343
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,115,globin,globin,344
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,114,globin,globin,345
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,119,globin,globin,346
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,120,globin,globin,347
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22500,22500,1,*,119,globin,globin,348
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,120,globin,globin,349
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,4,*,124,globin,globin,350
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,4,*,124,globin,globin,350
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,4,*,124,globin,globin,350
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,4,*,124,globin,globin,350
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,134,globin,globin,351
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,134,globin,globin,351
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,134,globin,globin,351
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,122,globin,globin,352
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,120,globin,globin,353
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,118,globin,globin,354
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,118,globin,globin,354
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,121,globin,globin,355
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,121,globin,globin,355
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,108,globin,globin,356
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,110,globin,globin,357
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,7,*,112,globin,globin,358
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,7,*,112,globin,globin,358
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,7,*,112,globin,globin,358
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,7,*,112,globin,globin,358
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,7,*,112,globin,globin,358
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,7,*,112,globin,globin,358
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,7,*,112,globin,globin,358
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,111,globin,globin,359
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,104,globin,globin,360
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,104,globin,globin,360
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,101,globin,globin,361
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,101,globin,globin,361
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,103,globin,globin,362
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,112,globin,globin,363
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,112,globin,globin,363
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,108,globin,globin,364
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,108,globin,globin,364
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,110,globin,globin,365
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,111,globin,globin,366
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,111,globin,globin,366
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,111,globin,globin,366
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,112,globin,globin,367
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,112,globin,globin,367
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,106,globin,globin,368
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,106,globin,globin,368
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,3,*,106,globin,globin,368
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,5,*,107,globin,globin,369
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,5,*,107,globin,globin,369
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,5,*,107,globin,globin,369
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,5,*,107,globin,globin,369
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,5,*,107,globin,globin,369
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,95,globin,globin,370
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,72,globin,globin,371
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,68,globin,globin,372
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,2,*,68,globin,globin,372
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,63,globin,globin,373
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,65,globin,globin,374
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,2040,globin,globin,375
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,2580,globin,globin,376
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,17500,globin,globin,377
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,17700,globin,globin,378
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,18000,globin,globin,379
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,18700,globin,globin,380
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,19000,globin,globin,381
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,20100,globin,globin,382
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,20200,globin,globin,383
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,20400,globin,globin,384
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,20400,globin,globin,385
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,20500,globin,globin,386
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,20900,globin,globin,387
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21000,globin,globin,388
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21500,globin,globin,389
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21700,globin,globin,390
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21700,globin,globin,391
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21900,globin,globin,392
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21900,globin,globin,393
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22900,globin,globin,394
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,23200,globin,globin,395
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,23800,globin,globin,396
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,24100,globin,globin,397
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,23700,globin,globin,398
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,23200,globin,globin,399
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,23100,globin,globin,400
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22800,globin,globin,401
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,23100,globin,globin,402
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,23200,globin,globin,403
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21500,globin,globin,404
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21600,globin,globin,405
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22200,globin,globin,406
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21800,globin,globin,407
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21600,globin,globin,408
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21600,globin,globin,409
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21600,globin,globin,410
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22400,globin,globin,411
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22500,globin,globin,412
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22600,globin,globin,413
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22300,globin,globin,414
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,22000,globin,globin,415
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21900,globin,globin,416
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21900,globin,globin,417
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21800,globin,globin,418
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21700,globin,globin,419
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21500,globin,globin,420
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21200,globin,globin,421
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22600,22600,1,*,21200,globin,globin,422
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21500,globin,globin,423
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21500,globin,globin,424
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21500,globin,globin,425
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21400,globin,globin,426
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21100,globin,globin,427
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20900,globin,globin,428
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21100,globin,globin,429
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22000,globin,globin,430
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22900,globin,globin,431
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22900,globin,globin,432
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23500,globin,globin,433
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23700,globin,globin,434
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22700,globin,globin,435
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22400,globin,globin,436
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22300,globin,globin,437
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22300,globin,globin,438
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22100,globin,globin,439
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21500,globin,globin,440
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21300,globin,globin,441
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20300,globin,globin,442
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20600,globin,globin,443
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20400,globin,globin,444
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20500,globin,globin,445
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20200,globin,globin,446
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20100,globin,globin,447
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20000,globin,globin,448
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19800,globin,globin,449
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20000,globin,globin,450
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20100,globin,globin,451
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20300,globin,globin,452
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20700,globin,globin,453
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20000,globin,globin,454
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19700,globin,globin,455
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19100,globin,globin,456
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,18900,globin,globin,457
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,18900,globin,globin,458
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19200,globin,globin,459
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19500,globin,globin,460
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19500,globin,globin,461
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19400,globin,globin,462
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19500,globin,globin,463
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19800,globin,globin,464
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20500,globin,globin,465
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20100,globin,globin,466
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19900,globin,globin,467
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19900,globin,globin,468
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19900,globin,globin,469
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19900,globin,globin,470
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,19400,globin,globin,471
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20400,globin,globin,472
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,20500,globin,globin,473
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21100,globin,globin,474
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,21400,globin,globin,475
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22000,globin,globin,476
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22300,globin,globin,477
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22800,globin,globin,478
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23500,globin,globin,479
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23600,globin,globin,480
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24000,globin,globin,481
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24100,globin,globin,482
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23700,globin,globin,483
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24000,globin,globin,484
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24200,globin,globin,485
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24900,globin,globin,486
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25000,globin,globin,487
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25200,globin,globin,488
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25200,globin,globin,489
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24000,globin,globin,490
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23200,globin,globin,491
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23200,globin,globin,492
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22500,globin,globin,493
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22400,globin,globin,494
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22500,globin,globin,495
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22400,globin,globin,496
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22300,globin,globin,497
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,22700,globin,globin,498
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23200,globin,globin,499
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23600,globin,globin,500
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,23800,globin,globin,501
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24400,globin,globin,502
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24100,globin,globin,503
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24500,globin,globin,504
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24300,globin,globin,505
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24400,globin,globin,506
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24000,globin,globin,507
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,24500,globin,globin,508
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25200,globin,globin,509
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,26000,globin,globin,510
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,26100,globin,globin,511
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25700,globin,globin,512
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25400,globin,globin,513
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25400,globin,globin,514
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25100,globin,globin,515
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25300,globin,globin,516
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,25900,globin,globin,517
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,26800,globin,globin,518
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,26900,globin,globin,519
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,26700,globin,globin,520
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22700,22700,1,*,27100,globin,globin,521
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,27300,globin,globin,522
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,27400,globin,globin,523
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,27500,globin,globin,524
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,26400,globin,globin,525
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,26200,globin,globin,526
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,26800,globin,globin,527
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,29200,globin,globin,528
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,29200,globin,globin,529
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,29000,globin,globin,530
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,29100,globin,globin,531
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,28000,globin,globin,532
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,28100,globin,globin,533
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,27800,globin,globin,534
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,27400,globin,globin,535
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,26700,globin,globin,536
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,26300,globin,globin,537
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,25900,globin,globin,538
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,26200,globin,globin,539
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,26000,globin,globin,540
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,25600,globin,globin,541
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,25300,globin,globin,542
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,25400,globin,globin,543
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,25000,globin,globin,544
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24800,globin,globin,545
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23900,globin,globin,546
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24500,globin,globin,547
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24200,globin,globin,548
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24300,globin,globin,549
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24400,globin,globin,550
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24400,globin,globin,551
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24200,globin,globin,552
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,24300,globin,globin,553
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23900,globin,globin,554
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23800,globin,globin,555
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23700,globin,globin,556
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23800,globin,globin,557
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23900,globin,globin,558
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23600,globin,globin,559
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23300,globin,globin,560
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23400,globin,globin,561
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,22900,globin,globin,562
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,23100,globin,globin,563
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,22700,globin,globin,564
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,22700,globin,globin,565
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,22800,globin,globin,566
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,22700,globin,globin,567
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,22200,globin,globin,568
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,21700,globin,globin,569
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,20700,globin,globin,570
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,20800,globin,globin,571
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,21300,globin,globin,572
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,21300,globin,globin,573
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,20700,globin,globin,574
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,20700,globin,globin,575
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,20600,globin,globin,576
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,20000,globin,globin,577
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,20000,globin,globin,578
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,19900,globin,globin,579
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,19600,globin,globin,580
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,19100,globin,globin,581
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,19000,globin,globin,582
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,18700,globin,globin,583
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,18700,globin,globin,584
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,18700,globin,globin,585
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,18900,globin,globin,586
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,18500,globin,globin,587
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,16800,globin,globin,588
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,17100,globin,globin,589
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,17000,globin,globin,590
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,16500,globin,globin,591
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,16500,globin,globin,592
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,17300,globin,globin,593
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,17600,globin,globin,594
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,17600,globin,globin,595
226p12,FLUC,pHPHS232_pHPHS800_pAS321,22800,22800,1,*,17500,globin,globin,596
